filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
X51005447850.jpg,282048,"{}",3,0,"{""name"":""rect"",""x"":101,""y"":185,""width"":781,""height"":366}","{""info"":""header""}"
X51005447850.jpg,282048,"{}",3,1,"{""name"":""rect"",""x"":307,""y"":578,""width"":353,""height"":47}","{""info"":""date""}"
X51005447850.jpg,282048,"{}",3,2,"{""name"":""rect"",""x"":83,""y"":1159,""width"":798,""height"":64}","{""info"":""total""}"
X51005447852.jpg,251393,"{}",3,0,"{""name"":""rect"",""x"":170,""y"":341,""width"":545,""height"":387}","{""info"":""header""}"
X51005447852.jpg,251393,"{}",3,1,"{""name"":""rect"",""x"":648,""y"":783,""width"":165,""height"":47}","{""info"":""date""}"
X51005447852.jpg,251393,"{}",3,2,"{""name"":""rect"",""x"":88,""y"":977,""width"":689,""height"":54}","{""info"":""total""}"
X51005447853.jpg,278036,"{}",3,0,"{""name"":""rect"",""x"":143,""y"":330,""width"":545,""height"":398}","{""info"":""header""}"
X51005447853.jpg,278036,"{}",3,1,"{""name"":""rect"",""x"":640,""y"":775,""width"":165,""height"":47}","{""info"":""date""}"
X51005447853.jpg,278036,"{}",3,2,"{""name"":""rect"",""x"":88,""y"":1117,""width"":689,""height"":54}","{""info"":""total""}"
X51005447860.jpg,350444,"{}",3,0,"{""name"":""rect"",""x"":227,""y"":158,""width"":533,""height"":359}","{""info"":""header""}"
X51005447860.jpg,350444,"{}",3,1,"{""name"":""rect"",""x"":100,""y"":1355,""width"":287,""height"":55}","{""info"":""date""}"
X51005447860.jpg,350444,"{}",3,2,"{""name"":""rect"",""x"":92,""y"":1004,""width"":722,""height"":63}","{""info"":""total""}"
X51005447861.jpg,466208,"{}",3,0,"{""name"":""rect"",""x"":43,""y"":107,""width"":799,""height"":529}","{""info"":""header""}"
X51005447861.jpg,466208,"{}",3,1,"{""name"":""rect"",""x"":30,""y"":682,""width"":333,""height"":43}","{""info"":""date""}"
X51005447861.jpg,466208,"{}",3,2,"{""name"":""rect"",""x"":20,""y"":1614,""width"":809,""height"":60}","{""info"":""total""}"
X51005453729.jpg,154573,"{}",3,0,"{""name"":""rect"",""x"":123,""y"":130,""width"":392,""height"":204}","{""info"":""header""}"
X51005453729.jpg,154573,"{}",3,1,"{""name"":""rect"",""x"":111,""y"":337,""width"":102,""height"":22}","{""info"":""date""}"
X51005453729.jpg,154573,"{}",3,2,"{""name"":""rect"",""x"":194,""y"":597,""width"":312,""height"":24}","{""info"":""total""}"
X51005453801.jpg,142389,"{}",3,0,"{""name"":""rect"",""x"":94,""y"":192,""width"":392,""height"":302}","{""info"":""header""}"
X51005453801.jpg,142389,"{}",3,1,"{""name"":""rect"",""x"":32,""y"":538,""width"":360,""height"":26}","{""info"":""date""}"
X51005453801.jpg,142389,"{}",3,2,"{""name"":""rect"",""x"":50,""y"":838,""width"":401,""height"":27}","{""info"":""total""}"
X51005453802.jpg,173326,"{}",3,0,"{""name"":""rect"",""x"":114,""y"":130,""width"":400,""height"":202}","{""info"":""header""}"
X51005453802.jpg,173326,"{}",3,1,"{""name"":""rect"",""x"":111,""y"":336,""width"":107,""height"":22}","{""info"":""date""}"
X51005453802.jpg,173326,"{}",3,2,"{""name"":""rect"",""x"":196,""y"":595,""width"":312,""height"":27}","{""info"":""total""}"
X51005453804.jpg,145625,"{}",3,0,"{""name"":""rect"",""x"":114,""y"":130,""width"":400,""height"":202}","{""info"":""header""}"
X51005453804.jpg,145625,"{}",3,1,"{""name"":""rect"",""x"":111,""y"":336,""width"":107,""height"":22}","{""info"":""date""}"
X51005453804.jpg,145625,"{}",3,2,"{""name"":""rect"",""x"":196,""y"":537,""width"":312,""height"":27}","{""info"":""total""}"
X51005568827.jpg,391621,"{}",3,0,"{""name"":""rect"",""x"":103,""y"":393,""width"":753,""height"":330}","{""info"":""header""}"
X51005568827.jpg,391621,"{}",3,1,"{""name"":""rect"",""x"":109,""y"":817,""width"":523,""height"":54}","{""info"":""date""}"
X51005568827.jpg,391621,"{}",3,2,"{""name"":""rect"",""x"":109,""y"":1619,""width"":738,""height"":97}","{""info"":""total""}"
X51005568829.jpg,276046,"{}",3,0,"{""name"":""rect"",""x"":107,""y"":183,""width"":678,""height"":260}","{""info"":""header""}"
X51005568829.jpg,276046,"{}",3,1,"{""name"":""rect"",""x"":55,""y"":495,""width"":578,""height"":53}","{""info"":""date""}"
X51005568829.jpg,276046,"{}",3,2,"{""name"":""rect"",""x"":342,""y"":1491,""width"":509,""height"":46}","{""info"":""total""}"
X51005568880.jpg,353768,"{}",3,0,"{""name"":""rect"",""x"":60,""y"":363,""width"":740,""height"":368}","{""info"":""header""}"
X51005568880.jpg,353768,"{}",3,1,"{""name"":""rect"",""x"":19,""y"":1856,""width"":308,""height"":44}","{""info"":""date""}"
X51005568880.jpg,353768,"{}",3,2,"{""name"":""rect"",""x"":27,""y"":1507,""width"":836,""height"":60}","{""info"":""total""}"
X51005568881.jpg,289995,"{}",3,0,"{""name"":""rect"",""x"":42,""y"":260,""width"":753,""height"":364}","{""info"":""header""}"
X51005568881.jpg,289995,"{}",3,1,"{""name"":""rect"",""x"":414,""y"":643,""width"":397,""height"":44}","{""info"":""date""}"
X51005568881.jpg,289995,"{}",3,2,"{""name"":""rect"",""x"":37,""y"":1138,""width"":761,""height"":60}","{""info"":""total""}"
X51005568884.jpg,237545,"{}",3,0,"{""name"":""rect"",""x"":81,""y"":328,""width"":726,""height"":355}","{""info"":""header""}"
X51005568884.jpg,237545,"{}",3,1,"{""name"":""rect"",""x"":21,""y"":1303,""width"":311,""height"":52}","{""info"":""date""}"
X51005568884.jpg,237545,"{}",3,2,"{""name"":""rect"",""x"":15,""y"":948,""width"":857,""height"":71}","{""info"":""total""}"
X51005568891.jpg,398695,"{}",3,0,"{""name"":""rect"",""x"":20,""y"":251,""width"":814,""height"":368}","{""info"":""header""}"
X51005568891.jpg,398695,"{}",3,1,"{""name"":""rect"",""x"":441,""y"":633,""width"":374,""height"":56}","{""info"":""date""}"
X51005568891.jpg,398695,"{}",3,2,"{""name"":""rect"",""x"":50,""y"":1707,""width"":750,""height"":67}","{""info"":""total""}"
X51005568898.jpg,416743,"{}",3,0,"{""name"":""rect"",""x"":7,""y"":107,""width"":836,""height"":408}","{""info"":""header""}"
X51005568898.jpg,416743,"{}",3,1,"{""name"":""rect"",""x"":17,""y"":922,""width"":601,""height"":52}","{""info"":""date""}"
X51005568898.jpg,416743,"{}",3,2,"{""name"":""rect"",""x"":24,""y"":2128,""width"":760,""height"":79}","{""info"":""total""}"
X51005568899.jpg,239423,"{}",3,0,"{""name"":""rect"",""x"":59,""y"":332,""width"":759,""height"":363}","{""info"":""header""}"
X51005568899.jpg,239423,"{}",3,1,"{""name"":""rect"",""x"":18,""y"":1277,""width"":310,""height"":49}","{""info"":""date""}"
X51005568899.jpg,239423,"{}",3,2,"{""name"":""rect"",""x"":22,""y"":975,""width"":838,""height"":53}","{""info"":""total""}"
X51005568900.jpg,299184,"{}",3,0,"{""name"":""rect"",""x"":59,""y"":332,""width"":759,""height"":363}","{""info"":""header""}"
X51005568900.jpg,299184,"{}",3,1,"{""name"":""rect"",""x"":30,""y"":1311,""width"":310,""height"":49}","{""info"":""date""}"
X51005568900.jpg,299184,"{}",3,2,"{""name"":""rect"",""x"":23,""y"":976,""width"":861,""height"":52}","{""info"":""total""}"
X51005568911.jpg,312797,"{}",3,0,"{""name"":""rect"",""x"":59,""y"":332,""width"":759,""height"":363}","{""info"":""header""}"
X51005568911.jpg,312797,"{}",3,1,"{""name"":""rect"",""x"":39,""y"":1694,""width"":310,""height"":49}","{""info"":""date""}"
X51005568911.jpg,312797,"{}",3,2,"{""name"":""rect"",""x"":43,""y"":1356,""width"":838,""height"":53}","{""info"":""total""}"
X51005568913.jpg,336816,"{}",3,0,"{""name"":""rect"",""x"":231,""y"":156,""width"":454,""height"":475}","{""info"":""header""}"
X51005568913.jpg,336816,"{}",3,1,"{""name"":""rect"",""x"":497,""y"":685,""width"":271,""height"":91}","{""info"":""date""}"
X51005568913.jpg,336816,"{}",3,2,"{""name"":""rect"",""x"":113,""y"":1115,""width"":658,""height"":64}","{""info"":""total""}"
X51005568914.jpg,342035,"{}",3,0,"{""name"":""rect"",""x"":231,""y"":156,""width"":454,""height"":475}","{""info"":""header""}"
X51005568914.jpg,342035,"{}",3,1,"{""name"":""rect"",""x"":497,""y"":685,""width"":271,""height"":91}","{""info"":""date""}"
X51005568914.jpg,342035,"{}",3,2,"{""name"":""rect"",""x"":113,""y"":1193,""width"":658,""height"":64}","{""info"":""total""}"
X51005577192.jpg,562863,"{}",3,0,"{""name"":""rect"",""x"":58,""y"":228,""width"":613,""height"":270}","{""info"":""header""}"
X51005577192.jpg,562863,"{}",3,1,"{""name"":""rect"",""x"":385,""y"":600,""width"":265,""height"":68}","{""info"":""date""}"
X51005577192.jpg,562863,"{}",3,2,"{""name"":""rect"",""x"":85,""y"":1109,""width"":590,""height"":31}","{""info"":""total""}"
X51005587254.jpg,974828,"{}",3,0,"{""name"":""rect"",""x"":187,""y"":194,""width"":651,""height"":349}","{""info"":""header""}"
X51005587254.jpg,974828,"{}",3,1,"{""name"":""rect"",""x"":155,""y"":629,""width"":515,""height"":54}","{""info"":""date""}"
X51005587254.jpg,974828,"{}",3,2,"{""name"":""rect"",""x"":138,""y"":1012,""width"":692,""height"":67}","{""info"":""total""}"
X51005587267.jpg,1044538,"{}",3,0,"{""name"":""rect"",""x"":57,""y"":99,""width"":678,""height"":418}","{""info"":""header""}"
X51005587267.jpg,1044538,"{}",3,1,"{""name"":""rect"",""x"":29,""y"":625,""width"":495,""height"":46}","{""info"":""date""}"
X51005587267.jpg,1044538,"{}",3,2,"{""name"":""rect"",""x"":10,""y"":1322,""width"":697,""height"":50}","{""info"":""total""}"
X51005605284.jpg,493931,"{}",3,0,"{""name"":""rect"",""x"":132,""y"":117,""width"":493,""height"":296}","{""info"":""header""}"
X51005605284.jpg,493931,"{}",3,1,"{""name"":""rect"",""x"":417,""y"":419,""width"":239,""height"":33}","{""info"":""date""}"
X51005605284.jpg,493931,"{}",3,2,"{""name"":""rect"",""x"":111,""y"":889,""width"":545,""height"":44}","{""info"":""total""}"
X51005605285.jpg,524664,"{}",3,0,"{""name"":""rect"",""x"":108,""y"":87,""width"":470,""height"":328}","{""info"":""header""}"
X51005605285.jpg,524664,"{}",3,1,"{""name"":""rect"",""x"":53,""y"":918,""width"":231,""height"":37}","{""info"":""date""}"
X51005605285.jpg,524664,"{}",3,2,"{""name"":""rect"",""x"":48,""y"":644,""width"":580,""height"":44}","{""info"":""total""}"
X51005605286.jpg,563542,"{}",3,0,"{""name"":""rect"",""x"":160,""y"":88,""width"":470,""height"":328}","{""info"":""header""}"
X51005605286.jpg,563542,"{}",3,1,"{""name"":""rect"",""x"":80,""y"":908,""width"":231,""height"":37}","{""info"":""date""}"
X51005605286.jpg,563542,"{}",3,2,"{""name"":""rect"",""x"":78,""y"":633,""width"":580,""height"":44}","{""info"":""total""}"
X51005605333.jpg,665446,"{}",3,0,"{""name"":""rect"",""x"":62,""y"":270,""width"":539,""height"":299}","{""info"":""header""}"
X51005605333.jpg,665446,"{}",3,1,"{""name"":""rect"",""x"":53,""y"":588,""width"":203,""height"":46}","{""info"":""date""}"
X51005605333.jpg,665446,"{}",3,2,"{""name"":""rect"",""x"":49,""y"":1023,""width"":534,""height"":46}","{""info"":""total""}"
X51005605334.jpg,620139,"{}",3,0,"{""name"":""rect"",""x"":34,""y"":106,""width"":664,""height"":427}","{""info"":""header""}"
X51005605334.jpg,620139,"{}",3,1,"{""name"":""rect"",""x"":27,""y"":557,""width"":266,""height"":48}","{""info"":""date""}"
X51005605334.jpg,620139,"{}",3,2,"{""name"":""rect"",""x"":24,""y"":904,""width"":637,""height"":45}","{""info"":""total""}"
X51005605335.jpg,569962,"{}",3,0,"{""name"":""rect"",""x"":34,""y"":106,""width"":664,""height"":427}","{""info"":""header""}"
X51005605335.jpg,569962,"{}",3,1,"{""name"":""rect"",""x"":27,""y"":557,""width"":266,""height"":48}","{""info"":""date""}"
X51005605335.jpg,569962,"{}",3,2,"{""name"":""rect"",""x"":26,""y"":985,""width"":637,""height"":45}","{""info"":""total""}"
X51005663272.jpg,590451,"{}",3,0,"{""name"":""rect"",""x"":50,""y"":297,""width"":592,""height"":333}","{""info"":""header""}"
X51005663272.jpg,590451,"{}",3,1,"{""name"":""rect"",""x"":62,""y"":667,""width"":465,""height"":39}","{""info"":""date""}"
X51005663272.jpg,590451,"{}",3,2,"{""name"":""rect"",""x"":93,""y"":1344,""width"":463,""height"":45}","{""info"":""total""}"
X51005663273.jpg,509482,"{}",3,0,"{""name"":""rect"",""x"":78,""y"":207,""width"":616,""height"":335}","{""info"":""header""}"
X51005663273.jpg,509482,"{}",3,1,"{""name"":""rect"",""x"":457,""y"":605,""width"":235,""height"":70}","{""info"":""date""}"
X51005663273.jpg,509482,"{}",3,2,"{""name"":""rect"",""x"":73,""y"":1037,""width"":595,""height"":38}","{""info"":""total""}"
X51005663276.jpg,539065,"{}",3,0,"{""name"":""rect"",""x"":95,""y"":189,""width"":615,""height"":333}","{""info"":""header""}"
X51005663276.jpg,539065,"{}",3,1,"{""name"":""rect"",""x"":481,""y"":564,""width"":250,""height"":89}","{""info"":""date""}"
X51005663276.jpg,539065,"{}",3,2,"{""name"":""rect"",""x"":93,""y"":1044,""width"":619,""height"":62}","{""info"":""total""}"
X51005663277.jpg,548791,"{}",3,0,"{""name"":""rect"",""x"":95,""y"":196,""width"":615,""height"":333}","{""info"":""header""}"
X51005663277.jpg,548791,"{}",3,1,"{""name"":""rect"",""x"":483,""y"":571,""width"":250,""height"":89}","{""info"":""date""}"
X51005663277.jpg,548791,"{}",3,2,"{""name"":""rect"",""x"":99,""y"":1051,""width"":619,""height"":62}","{""info"":""total""}"
X51005663278.jpg,704953,"{}",3,0,"{""name"":""rect"",""x"":201,""y"":228,""width"":358,""height"":447}","{""info"":""header""}"
X51005663278.jpg,704953,"{}",3,1,"{""name"":""rect"",""x"":431,""y"":737,""width"":217,""height"":43}","{""info"":""date""}"
X51005663278.jpg,704953,"{}",3,2,"{""name"":""rect"",""x"":119,""y"":1498,""width"":520,""height"":46}","{""info"":""total""}"
X51005663279.jpg,362286,"{}",3,0,"{""name"":""rect"",""x"":94,""y"":210,""width"":768,""height"":423}","{""info"":""header""}"
X51005663279.jpg,362286,"{}",3,1,"{""name"":""rect"",""x"":556,""y"":687,""width"":300,""height"":100}","{""info"":""date""}"
X51005663279.jpg,362286,"{}",3,2,"{""name"":""rect"",""x"":65,""y"":1314,""width"":712,""height"":53}","{""info"":""total""}"
X51005663280.jpg,794058,"{}",3,0,"{""name"":""rect"",""x"":29,""y"":311,""width"":618,""height"":285}","{""info"":""header""}"
X51005663280.jpg,794058,"{}",3,1,"{""name"":""rect"",""x"":172,""y"":710,""width"":349,""height"":48}","{""info"":""date""}"
X51005663280.jpg,794058,"{}",3,2,"{""name"":""rect"",""x"":110,""y"":1297,""width"":465,""height"":80}","{""info"":""total""}"
X51005663293.jpg,582479,"{}",3,0,"{""name"":""rect"",""x"":158,""y"":342,""width"":445,""height"":269}","{""info"":""header""}"
X51005663293.jpg,582479,"{}",3,1,"{""name"":""rect"",""x"":77,""y"":765,""width"":414,""height"":46}","{""info"":""date""}"
X51005663293.jpg,582479,"{}",3,2,"{""name"":""rect"",""x"":61,""y"":1469,""width"":581,""height"":78}","{""info"":""total""}"
X51005663297.jpg,725393,"{}",3,0,"{""name"":""rect"",""x"":82,""y"":249,""width"":768,""height"":510}","{""info"":""header""}"
X51005663297.jpg,725393,"{}",3,1,"{""name"":""rect"",""x"":598,""y"":1050,""width"":290,""height"":94}","{""info"":""date""}"
X51005663297.jpg,725393,"{}",3,2,"{""name"":""rect"",""x"":103,""y"":2953,""width"":704,""height"":47}","{""info"":""total""}"
X51005663298.jpg,494201,"{}",3,0,"{""name"":""rect"",""x"":102,""y"":390,""width"":697,""height"":413}","{""info"":""header""}"
X51005663298.jpg,494201,"{}",3,1,"{""name"":""rect"",""x"":92,""y"":1006,""width"":523,""height"":45}","{""info"":""date""}"
X51005663298.jpg,494201,"{}",3,2,"{""name"":""rect"",""x"":90,""y"":1877,""width"":742,""height"":90}","{""info"":""total""}"
X51005663301.jpg,256030,"{}",3,0,"{""name"":""rect"",""x"":105,""y"":213,""width"":695,""height"":434}","{""info"":""header""}"
X51005663301.jpg,256030,"{}",3,1,"{""name"":""rect"",""x"":35,""y"":723,""width"":518,""height"":36}","{""info"":""date""}"
X51005663301.jpg,256030,"{}",3,2,"{""name"":""rect"",""x"":83,""y"":1065,""width"":563,""height"":45}","{""info"":""total""}"
X51005663311.jpg,255316,"{}",3,0,"{""name"":""rect"",""x"":35,""y"":723,""width"":518,""height"":36}","{""info"":""date""}"
X51005663311.jpg,255316,"{}",3,1,"{""name"":""rect"",""x"":83,""y"":1065,""width"":563,""height"":45}","{""info"":""total""}"
X51005663311.jpg,255316,"{}",3,2,"{""name"":""rect"",""x"":115,""y"":212,""width"":691,""height"":435}","{""info"":""header""}"
X51005663317.jpg,240414,"{}",3,0,"{""name"":""rect"",""x"":105,""y"":213,""width"":695,""height"":434}","{""info"":""header""}"
X51005663317.jpg,240414,"{}",3,1,"{""name"":""rect"",""x"":35,""y"":723,""width"":518,""height"":36}","{""info"":""date""}"
X51005663317.jpg,240414,"{}",3,2,"{""name"":""rect"",""x"":83,""y"":1065,""width"":563,""height"":45}","{""info"":""total""}"
X51005663324.jpg,524854,"{}",3,0,"{""name"":""rect"",""x"":78,""y"":203,""width"":756,""height"":413}","{""info"":""header""}"
X51005663324.jpg,524854,"{}",3,1,"{""name"":""rect"",""x"":553,""y"":690,""width"":295,""height"":88}","{""info"":""date""}"
X51005663324.jpg,524854,"{}",3,2,"{""name"":""rect"",""x"":60,""y"":2253,""width"":724,""height"":55}","{""info"":""total""}"
X51005675095.jpg,424558,"{}",3,0,"{""name"":""rect"",""x"":224,""y"":355,""width"":352,""height"":345}","{""info"":""header""}"
X51005675095.jpg,424558,"{}",3,1,"{""name"":""rect"",""x"":140,""y"":826,""width"":494,""height"":30}","{""info"":""date""}"
X51005675095.jpg,424558,"{}",3,2,"{""name"":""rect"",""x"":144,""y"":1049,""width"":495,""height"":36}","{""info"":""total""}"
X51005676536.jpg,383486,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005676536.jpg,383486,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005676536.jpg,383486,"{}",3,2,"{""name"":""rect"",""x"":65,""y"":1519,""width"":701,""height"":45}","{""info"":""total""}"
X51005676538.jpg,413202,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005676538.jpg,413202,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005676538.jpg,413202,"{}",3,2,"{""name"":""rect"",""x"":65,""y"":1637,""width"":701,""height"":45}","{""info"":""total""}"
X51005676539.jpg,353850,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005676539.jpg,353850,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005676539.jpg,353850,"{}",3,2,"{""name"":""rect"",""x"":65,""y"":1313,""width"":701,""height"":45}","{""info"":""total""}"
X51005676540.jpg,403762,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005676540.jpg,403762,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005676540.jpg,403762,"{}",3,2,"{""name"":""rect"",""x"":65,""y"":1519,""width"":701,""height"":45}","{""info"":""total""}"
X51005676541.jpg,409454,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005676541.jpg,409454,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005676541.jpg,409454,"{}",3,2,"{""name"":""rect"",""x"":65,""y"":1633,""width"":701,""height"":45}","{""info"":""total""}"
X51005676543.jpg,396085,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005676543.jpg,396085,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005676543.jpg,396085,"{}",3,2,"{""name"":""rect"",""x"":65,""y"":1417,""width"":701,""height"":45}","{""info"":""total""}"
X51005676544.jpg,370510,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005676544.jpg,370510,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005676544.jpg,370510,"{}",3,2,"{""name"":""rect"",""x"":69,""y"":1317,""width"":701,""height"":45}","{""info"":""total""}"
X51005676545.jpg,356989,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005676545.jpg,356989,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005676545.jpg,356989,"{}",3,2,"{""name"":""rect"",""x"":69,""y"":1315,""width"":701,""height"":45}","{""info"":""total""}"
X51005676546.jpg,350533,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005676546.jpg,350533,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005676546.jpg,350533,"{}",3,2,"{""name"":""rect"",""x"":69,""y"":1315,""width"":701,""height"":45}","{""info"":""total""}"
X51005676547.jpg,373178,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005676547.jpg,373178,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005676547.jpg,373178,"{}",3,2,"{""name"":""rect"",""x"":69,""y"":1315,""width"":701,""height"":45}","{""info"":""total""}"
X51005676549.jpg,378090,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005676549.jpg,378090,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005676549.jpg,378090,"{}",3,2,"{""name"":""rect"",""x"":63,""y"":1417,""width"":701,""height"":45}","{""info"":""total""}"
X51005677328.jpg,358562,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005677328.jpg,358562,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005677328.jpg,358562,"{}",3,2,"{""name"":""rect"",""x"":69,""y"":1315,""width"":701,""height"":45}","{""info"":""total""}"
X51005677329.jpg,375204,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005677329.jpg,375204,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005677329.jpg,375204,"{}",3,2,"{""name"":""rect"",""x"":69,""y"":1315,""width"":701,""height"":45}","{""info"":""total""}"
X51005677331.jpg,391672,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005677331.jpg,391672,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005677331.jpg,391672,"{}",3,2,"{""name"":""rect"",""x"":63,""y"":1517,""width"":701,""height"":45}","{""info"":""total""}"
X51005677332.jpg,346531,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005677332.jpg,346531,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005677332.jpg,346531,"{}",3,2,"{""name"":""rect"",""x"":69,""y"":1315,""width"":701,""height"":45}","{""info"":""total""}"
X51005677334.jpg,365892,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005677334.jpg,365892,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005677334.jpg,365892,"{}",3,2,"{""name"":""rect"",""x"":69,""y"":1417,""width"":701,""height"":45}","{""info"":""total""}"
X51005677335.jpg,369317,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":204,""width"":751,""height"":402}","{""info"":""header""}"
X51005677335.jpg,369317,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":684,""width"":314,""height"":103}","{""info"":""date""}"
X51005677335.jpg,369317,"{}",3,2,"{""name"":""rect"",""x"":73,""y"":1413,""width"":701,""height"":45}","{""info"":""total""}"
X51005677339.jpg,343621,"{}",3,0,"{""name"":""rect"",""x"":88,""y"":221,""width"":752,""height"":479}","{""info"":""header""}"
X51005677339.jpg,343621,"{}",3,1,"{""name"":""rect"",""x"":574,""y"":718,""width"":314,""height"":103}","{""info"":""date""}"
X51005677339.jpg,343621,"{}",3,2,"{""name"":""rect"",""x"":95,""y"":1387,""width"":701,""height"":45}","{""info"":""total""}"
X51005685355.jpg,260672,"{}",3,0,"{""name"":""rect"",""x"":46,""y"":202,""width"":497,""height"":236}","{""info"":""header""}"
X51005685355.jpg,260672,"{}",3,1,"{""name"":""rect"",""x"":11,""y"":492,""width"":423,""height"":33}","{""info"":""date""}"
X51005685355.jpg,260672,"{}",3,2,"{""name"":""rect"",""x"":20,""y"":868,""width"":487,""height"":38}","{""info"":""total""}"
X51005685357.jpg,295532,"{}",3,0,"{""name"":""rect"",""x"":77,""y"":316,""width"":461,""height"":172}","{""info"":""header""}"
X51005685357.jpg,295532,"{}",3,1,"{""name"":""rect"",""x"":338,""y"":542,""width"":241,""height"":38}","{""info"":""date""}"
X51005685357.jpg,295532,"{}",3,2,"{""name"":""rect"",""x"":27,""y"":935,""width"":505,""height"":34}","{""info"":""total""}"
X51005705722.jpg,710258,"{}",3,0,"{""name"":""rect"",""x"":106,""y"":97,""width"":682,""height"":371}","{""info"":""header""}"
X51005705722.jpg,710258,"{}",3,1,"{""name"":""rect"",""x"":547,""y"":545,""width"":229,""height"":93}","{""info"":""date""}"
X51005705722.jpg,710258,"{}",3,2,"{""name"":""rect"",""x"":492,""y"":1068,""width"":301,""height"":61}","{""info"":""total""}"
X51005705760.jpg,1246653,"{}",3,0,"{""name"":""rect"",""x"":57,""y"":257,""width"":662,""height"":443}","{""info"":""header""}"
X51005705760.jpg,1246653,"{}",3,1,"{""name"":""rect"",""x"":27,""y"":818,""width"":529,""height"":44}","{""info"":""date""}"
X51005705760.jpg,1246653,"{}",3,2,"{""name"":""rect"",""x"":22,""y"":1689,""width"":713,""height"":46}","{""info"":""total""}"
X51005705804.jpg,986903,"{}",3,0,"{""name"":""rect"",""x"":338,""y"":114,""width"":675,""height"":383}","{""info"":""header""}"
X51005705804.jpg,986903,"{}",3,1,"{""name"":""rect"",""x"":789,""y"":568,""width"":239,""height"":98}","{""info"":""date""}"
X51005705804.jpg,986903,"{}",3,2,"{""name"":""rect"",""x"":787,""y"":1189,""width"":278,""height"":56}","{""info"":""total""}"
